code_region;region;departement;rang_vaccinal;date_debut_semaine;nb
27;BFC;25;1;12/04/2021;1760
27;BFC;25;2;12/04/2021;5413
27;BFC;25;1;19/04/2021;970
27;BFC;25;2;19/04/2021;8026
27;BFC;25;1;26/04/2021;606
27;BFC;25;2;26/04/2021;5991
84;ARA;26;1;18/01/2021;3396
84;ARA;26;1;25/01/2021;4127
84;ARA;26;2;25/01/2021;61
84;ARA;26;1;01/02/2021;3498
84;ARA;26;2;01/02/2021;1022
84;ARA;26;1;08/02/2021;3505
84;ARA;26;2;08/02/2021;1536
84;ARA;26;1;15/02/2021;1320
84;ARA;26;2;15/02/2021;3153
84;ARA;26;1;22/02/2021;1176
84;ARA;26;2;22/02/2021;3454
84;ARA;26;1;01/03/2021;7248
84;ARA;26;2;01/03/2021;3284
84;ARA;26;1;08/03/2021;4158
84;ARA;26;2;08/03/2021;2734
84;ARA;26;1;15/03/2021;7005
84;ARA;26;2;15/03/2021;955
84;ARA;26;1;22/03/2021;9175
84;ARA;26;2;22/03/2021;880
84;ARA;26;1;29/03/2021;7191
84;ARA;26;2;29/03/2021;4799
84;ARA;26;1;05/04/2021;5375
84;ARA;26;2;05/04/2021;4011
84;ARA;26;1;12/04/2021;2243
84;ARA;26;2;12/04/2021;7220
84;ARA;26;1;19/04/2021;349
84;ARA;26;2;19/04/2021;8587
84;ARA;26;1;26/04/2021;310
84;ARA;26;2;26/04/2021;6339
28;NOR;27;1;18/01/2021;3675
28;NOR;27;2;18/01/2021;11
28;NOR;27;1;25/01/2021;2870
28;NOR;27;2;25/01/2021;371
28;NOR;27;1;01/02/2021;1558
28;NOR;27;2;01/02/2021;1320
28;NOR;27;1;08/02/2021;1487
28;NOR;27;2;08/02/2021;1883
28;NOR;27;1;15/02/2021;1561
28;NOR;27;2;15/02/2021;3620
28;NOR;27;1;22/02/2021;2803
28;NOR;27;2;22/02/2021;2579
28;NOR;27;1;01/03/2021;4391
28;NOR;27;2;01/03/2021;1494
28;NOR;27;1;08/03/2021;8757
28;NOR;27;2;08/03/2021;1084
28;NOR;27;1;15/03/2021;8021
28;NOR;27;2;15/03/2021;952
28;NOR;27;1;22/03/2021;7505
28;NOR;27;2;22/03/2021;2316
28;NOR;27;1;29/03/2021;5595
28;NOR;27;2;29/03/2021;5034
28;NOR;27;1;05/04/2021;2078
28;NOR;27;2;05/04/2021;7941
28;NOR;27;1;12/04/2021;980
28;NOR;27;2;12/04/2021;7635
28;NOR;27;1;19/04/2021;1171
28;NOR;27;2;19/04/2021;7619
28;NOR;27;1;26/04/2021;621
28;NOR;27;2;26/04/2021;5966
24;CVL;28;1;18/01/2021;2667
24;CVL;28;2;18/01/2021;1
24;CVL;28;1;25/01/2021;2506
24;CVL;28;2;25/01/2021;157
24;CVL;28;1;01/02/2021;1955
24;CVL;28;2;01/02/2021;828
24;CVL;28;1;08/02/2021;1870
24;CVL;28;2;08/02/2021;1400
24;CVL;28;1;15/02/2021;1610
24;CVL;28;2;15/02/2021;2516
24;CVL;28;1;22/02/2021;1398
24;CVL;28;2;22/02/2021;2069
24;CVL;28;1;01/03/2021;2773
24;CVL;28;2;01/03/2021;1345
24;CVL;28;1;08/03/2021;3650
24;CVL;28;2;08/03/2021;1662
24;CVL;28;1;15/03/2021;3549
24;CVL;28;2;15/03/2021;1099
24;CVL;28;1;22/03/2021;3718
24;CVL;28;2;22/03/2021;1292
24;CVL;28;1;29/03/2021;5139
24;CVL;28;2;29/03/2021;2675
24;CVL;28;1;05/04/2021;4073
24;CVL;28;2;05/04/2021;2507
24;CVL;28;1;12/04/2021;2577
24;CVL;28;2;12/04/2021;3318
24;CVL;28;1;19/04/2021;83
24;CVL;28;2;19/04/2021;3925
24;CVL;28;1;26/04/2021;15
24;CVL;28;2;26/04/2021;4621
53;BRE;29;1;18/01/2021;2813
53;BRE;29;2;18/01/2021;1
53;BRE;29;1;25/01/2021;3186
53;BRE;29;2;25/01/2021;328
53;BRE;29;1;01/02/2021;2983
53;BRE;29;2;01/02/2021;1643
53;BRE;29;1;08/02/2021;3365
53;BRE;29;2;08/02/2021;1522
53;BRE;29;1;15/02/2021;3244
53;BRE;29;2;15/02/2021;3578
53;BRE;29;1;22/02/2021;5005
53;BRE;29;2;22/02/2021;3840
53;BRE;29;1;01/03/2021;6769
53;BRE;29;2;01/03/2021;3576
53;BRE;29;1;08/03/2021;7716
53;BRE;29;2;08/03/2021;3806
53;BRE;29;1;15/03/2021;8894
53;BRE;29;2;15/03/2021;2702
53;BRE;29;1;22/03/2021;10301
53;BRE;29;2;22/03/2021;3502
53;BRE;29;1;29/03/2021;12482
53;BRE;29;2;29/03/2021;5447
53;BRE;29;1;05/04/2021;10308
53;BRE;29;2;05/04/2021;5880
53;BRE;29;1;12/04/2021;4228
53;BRE;29;2;12/04/2021;7705
53;BRE;29;1;19/04/2021;3028
53;BRE;29;2;19/04/2021;10231
53;BRE;29;1;26/04/2021;1736
53;BRE;29;2;26/04/2021;12552
94;COR;2A;1;18/01/2021;1364
94;COR;2A;2;18/01/2021;2
94;COR;2A;1;25/01/2021;1575
94;COR;2A;2;25/01/2021;66
94;COR;2A;1;01/02/2021;1371
94;COR;2A;2;01/02/2021;319
94;COR;2A;1;08/02/2021;1056
94;COR;2A;2;08/02/2021;944
94;COR;2A;1;15/02/2021;1135
94;COR;2A;2;15/02/2021;1189
94;COR;2A;1;22/02/2021;444
94;COR;2A;2;22/02/2021;1409
94;COR;2A;1;01/03/2021;1603
94;COR;2A;2;01/03/2021;1273
94;COR;2A;1;08/03/2021;1854
94;COR;2A;2;08/03/2021;1015
94;COR;2A;1;15/03/2021;1995
94;COR;2A;2;15/03/2021;1185
94;COR;2A;1;22/03/2021;2031
94;COR;2A;2;22/03/2021;495
94;COR;2A;1;29/03/2021;1109
94;COR;2A;2;29/03/2021;2146
94;COR;2A;1;05/04/2021;920
94;COR;2A;2;05/04/2021;1889
94;COR;2A;1;12/04/2021;403
94;COR;2A;2;12/04/2021;1996
94;COR;2A;1;19/04/2021;199
94;COR;2A;2;19/04/2021;1751
94;COR;2A;1;26/04/2021;146
94;COR;2A;2;26/04/2021;1049
94;COR;2B;1;18/01/2021;2786
94;COR;2B;2;18/01/2021;6
94;COR;2B;1;25/01/2021;2405
94;COR;2B;2;25/01/2021;428
94;COR;2B;1;01/02/2021;2675
94;COR;2B;2;01/02/2021;848
94;COR;2B;1;08/02/2021;2265
94;COR;2B;2;08/02/2021;1757
94;COR;2B;1;15/02/2021;1069
94;COR;2B;2;15/02/2021;2367
94;COR;2B;1;22/02/2021;2364
94;COR;2B;2;22/02/2021;1757
94;COR;2B;1;01/03/2021;2474
94;COR;2B;2;01/03/2021;2429
94;COR;2B;1;08/03/2021;3022
94;COR;2B;2;08/03/2021;2220
94;COR;2B;1;15/03/2021;3686
94;COR;2B;2;15/03/2021;2113
94;COR;2B;1;22/03/2021;4902
94;COR;2B;2;22/03/2021;1536
94;COR;2B;1;29/03/2021;4701
94;COR;2B;2;29/03/2021;2306
94;COR;2B;1;05/04/2021;1984
94;COR;2B;2;05/04/2021;2716
94;COR;2B;1;12/04/2021;1206
94;COR;2B;2;12/04/2021;3802
94;COR;2B;1;19/04/2021;568
94;COR;2B;2;19/04/2021;4883
94;COR;2B;1;26/04/2021;58
94;COR;2B;2;26/04/2021;4649
76;OCC;30;1;18/01/2021;3347
76;OCC;30;2;18/01/2021;1
76;OCC;30;1;25/01/2021;3697
76;OCC;30;2;25/01/2021;922
76;OCC;30;1;01/02/2021;2823
76;OCC;30;2;01/02/2021;2024
76;OCC;30;1;08/02/2021;2965
76;OCC;30;2;08/02/2021;2561
76;OCC;30;1;15/02/2021;2804
76;OCC;30;2;15/02/2021;2627
76;OCC;30;1;22/02/2021;3635
76;OCC;30;2;22/02/2021;2773
76;OCC;30;1;01/03/2021;10730
76;OCC;30;2;01/03/2021;2615
76;OCC;30;1;08/03/2021;7895
76;OCC;30;2;08/03/2021;2725
76;OCC;30;1;15/03/2021;7814
76;OCC;30;2;15/03/2021;2434
76;OCC;30;1;22/03/2021;12714
76;OCC;30;2;22/03/2021;3330
76;OCC;30;1;29/03/2021;10705
76;OCC;30;2;29/03/2021;8022
76;OCC;30;1;05/04/2021;10973
76;OCC;30;2;05/04/2021;7182
76;OCC;30;1;12/04/2021;8582
76;OCC;30;2;12/04/2021;8024
76;OCC;30;1;19/04/2021;2252
76;OCC;30;2;19/04/2021;12520
76;OCC;30;1;26/04/2021;1437
76;OCC;30;2;26/04/2021;10110
76;OCC;31;1;18/01/2021;7267
76;OCC;31;2;18/01/2021;12
76;OCC;31;1;25/01/2021;6738
76;OCC;31;2;25/01/2021;1090
76;OCC;31;1;01/02/2021;5738
76;OCC;31;2;01/02/2021;2223
76;OCC;31;1;08/02/2021;6105
76;OCC;31;2;08/02/2021;2752
76;OCC;31;1;15/02/2021;2015
76;OCC;31;2;15/02/2021;7169
76;OCC;31;1;22/02/2021;2499
76;OCC;31;2;22/02/2021;6394
76;OCC;31;1;01/03/2021;7337
76;OCC;31;2;01/03/2021;5341
76;OCC;31;1;08/03/2021;5229
76;OCC;31;2;08/03/2021;5190
76;OCC;31;1;15/03/2021;9247
76;OCC;31;2;15/03/2021;1745
76;OCC;31;1;22/03/2021;12200
76;OCC;31;2;22/03/2021;1408
76;OCC;31;1;29/03/2021;19444
76;OCC;31;2;29/03/2021;1300
76;OCC;31;1;05/04/2021;11658
76;OCC;31;2;05/04/2021;3910
76;OCC;31;1;12/04/2021;6619
76;OCC;31;2;12/04/2021;9112
76;OCC;31;1;19/04/2021;1462
76;OCC;31;2;19/04/2021;14405
76;OCC;31;1;26/04/2021;784
76;OCC;31;2;26/04/2021;18227
76;OCC;32;1;18/01/2021;989
76;OCC;32;1;25/01/2021;1674
76;OCC;32;2;25/01/2021;20
76;OCC;32;1;01/02/2021;1390
76;OCC;32;2;01/02/2021;154
76;OCC;32;1;08/02/2021;1541
76;OCC;32;2;08/02/2021;134
76;OCC;32;1;15/02/2021;836
76;OCC;32;2;15/02/2021;901
76;OCC;32;1;22/02/2021;1403
76;OCC;32;2;22/02/2021;1645
76;OCC;32;1;01/03/2021;1064
76;OCC;32;2;01/03/2021;1375
76;OCC;32;1;08/03/2021;1500
76;OCC;32;2;08/03/2021;1478
76;OCC;32;1;15/03/2021;861
76;OCC;32;2;15/03/2021;787
76;OCC;32;1;22/03/2021;807
76;OCC;32;2;22/03/2021;1387
76;OCC;32;1;29/03/2021;1557
76;OCC;32;2;29/03/2021;810
76;OCC;32;1;05/04/2021;4584
76;OCC;32;2;05/04/2021;877
76;OCC;32;1;12/04/2021;1107
76;OCC;32;2;12/04/2021;858
76;OCC;32;1;19/04/2021;3
76;OCC;32;2;19/04/2021;795
76;OCC;32;1;26/04/2021;2
76;OCC;32;2;26/04/2021;1548
75;NAQ;33;1;18/01/2021;8485
75;NAQ;33;2;18/01/2021;43
75;NAQ;33;1;25/01/2021;9063
75;NAQ;33;2;25/01/2021;901
75;NAQ;33;1;01/02/2021;6574
75;NAQ;33;2;01/02/2021;2462
75;NAQ;33;1;08/02/2021;4977
75;NAQ;33;2;08/02/2021;3480
75;NAQ;33;1;15/02/2021;2706
75;NAQ;33;2;15/02/2021;7489
75;NAQ;33;1;22/02/2021;2522
75;NAQ;33;2;22/02/2021;8230
75;NAQ;33;1;01/03/2021;4906
75;NAQ;33;2;01/03/2021;7240
75;NAQ;33;1;08/03/2021;11075
75;NAQ;33;2;08/03/2021;4617
75;NAQ;33;1;15/03/2021;16540
75;NAQ;33;2;15/03/2021;1580
75;NAQ;33;1;22/03/2021;18941
75;NAQ;33;2;22/03/2021;1192
75;NAQ;33;1;29/03/2021;24230
75;NAQ;33;2;29/03/2021;4200
75;NAQ;33;1;05/04/2021;15779
75;NAQ;33;2;05/04/2021;9683
75;NAQ;33;1;12/04/2021;6673
75;NAQ;33;2;12/04/2021;16086
75;NAQ;33;1;19/04/2021;4286
75;NAQ;33;2;19/04/2021;17368
75;NAQ;33;1;26/04/2021;2132
75;NAQ;33;2;26/04/2021;18063
76;OCC;34;1;18/01/2021;5408
76;OCC;34;2;18/01/2021;8
76;OCC;34;1;25/01/2021;5949
76;OCC;34;2;25/01/2021;15
76;OCC;34;1;01/02/2021;5854
76;OCC;34;2;01/02/2021;767
76;OCC;34;1;08/02/2021;5248
76;OCC;34;2;08/02/2021;1696
76;OCC;34;1;15/02/2021;3070
76;OCC;34;2;15/02/2021;5867
76;OCC;34;1;22/02/2021;2406
76;OCC;34;2;22/02/2021;6129
76;OCC;34;1;01/03/2021;6471
76;OCC;34;2;01/03/2021;5643
76;OCC;34;1;08/03/2021;12393
76;OCC;34;2;08/03/2021;5063
76;OCC;34;1;15/03/2021;17070
76;OCC;34;2;15/03/2021;2161
76;OCC;34;1;22/03/2021;16265
76;OCC;34;2;22/03/2021;2069
76;OCC;34;1;29/03/2021;13927
76;OCC;34;2;29/03/2021;4198
76;OCC;34;1;05/04/2021;8119
76;OCC;34;2;05/04/2021;10973
